,Belarus,Mongolia,Russia,Guatemala,Slovenia,El Salvador,Ukraine,Poland,Latvia,Estonia,Paraguay,Kazakhstan,Denmark,Kyrgyzstan,Lithuania,Nicaragua,Finland,Haiti,Grenada,Bahamas,Lesotho,Honduras,Moldova,Saint Lucia,Germany,Bolivia,Cuba,United States,Austria,France,Mauritius,Iceland,Belize,Hungary,Brazil,Croatia,Slovakia,Czech Republic,Luxembourg,Suriname,Mozambique,Belgium,Canada,Turkmenistan,Serbia,Swaziland,Micronesia,Mexico,Norway,Eritrea,Azerbaijan,Somalia,Costa Rica,Netherlands,Uruguay,Sweden,Djibouti,Rwanda,South Africa,Botswana,Zambia,Namibia,Vanuatu,Tajikistan,Solomon Isl.,India,United Kingdom,Ecuador,Cote d Ivoire,Burkina Faso,Bosnia/Herzeg.,Uganda,Equ. Guinea,Burundi,Cameroon,Pakistan,Angola,Switzerland,DR Congo,Togo,Gabon,Romania,Malawi,Kenya,Chad,Samoa,Ethiopia,Guinea,Benin,Ghana,South Korea,Sierra Leone,Comoros,Saint Vincent,Niger,Sao Tome,Gambia,Madagascar,Nigeria,Laos,Montenegro,Tanzania,Australia,China,Ireland,Georgia,Mali,Cambodia,North Korea,South Sudan,Liberia,Peru,Cape Verde,Senegal,Tonga,Bhutan,Argentina,Chile,Barbados,New Zealand,Nepal,Panama,Kiribati,Mauritania,Afghanistan,Myanmar,Thailand,Zimbabwe,Timor-Leste,Portugal,Malaysia,Seychelles,Bahrain,Albania,Philippines,Yemen,Brunei,Bulgaria,Israel,Spain,Guyana,Syria,Malta,Uzbekistan,Saudi Arabia,Libya,Oman,Greece,Sri Lanka,Cyprus,Sudan,Morocco,Iran,Lebanon,Italy,Qatar,Tunisia,Kuwait,Jamaica,Japan,Indonesia,Fiji,Turkey,Algeria,Bangladesh,Egypt,Iraq,Maldives,Jordan,Venezuela,Singapore,Armenia,Colombia,North Macedonia,Papua New Guinea,Central African Republic,Solomon Islands,Trinidad And Tobago,Guinea Bissau,Vietnam,Antigua And Barbuda,United Arab Emirates,Dominican Republic,Republic of the Congo
Lung Disease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76859520000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.511883399999995,0.0,0.0,0.0,0.0,0.0,13924.2962925,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,491.88859269999995,0.0,2555.6300975999998,0.0,0.0,0.0,0.0,76.3724,4634.3036004000005,83.032166,0.7054881,9956.750028,22.1058735,0.0,0.0,221.3140248,8142.0258715,0.0,0.0,,10386.8363537,,13827.506416100001,,5682.6056736,9166.2864939,596.4093180000001,15535.8867744,0.0,25569.7805565,4324.8054176,640.1210984,0.0,8631.4343424,18034.8926784,8140.6581984,0.0,6196.537393199999,5936.02334,5153.57232,14915.0112,0.0,4913.821528,40.001645999999994,,10554.096784,,1122.0589524,6191.7116248,71509.8234241,10.91334,0.0,29263.793398200003,0.0,0.0,0.0,0.0,7488.758043399999,107.001376,0.0,5563.281325,2661.3517422,36.2690394,0.0,7169.7495413999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.2828716000004,214.105903,114.26058,13.959995600000001,1816.2493128,,0.0,0.0,0.0,0.0,0.0,109.581078,1989.3917988,0.0,0.0,0.0,0.0,30.518217599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6748.401113999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.503906,0.0,0.0,0.0,49.4068149,0.0,0.0,0.0,0.0,409.47753600000004,0.0,0.0,25.441445500000004,0.0,2552.5859472,2335.1923445,221.3140248,0.0,1050.7157339,19.4677158,0.0,0.0,4.339164,2716.5542301
Malaria,16.063849100000002,0.32782900000000004,160.5279082,2653.2956208,0.0,191.991668,52.4805144,132.46313849999999,1.3203386000000001,0.0,400.1353818,86.37285220000001,5.7922020000000005,6.524195,3.5389757,191.44961060000003,3.3244320000000003,760.5486176000001,3.0606256,4.6796036,367.82415330000003,270.3957711,0.8067926,5.5271727,125.675913,1017.8874312,36.2451712,2979.0238590000004,24.3172746,992.1573672,3.0522432,0.20474579999999998,13.0024356,13.5244914,5866.639909199999,0.41052669999999997,15.286997600000003,119.94058720000001,7.198746999999999,14.6658,5929.156019499999,82.28632329999999,79.2585234,8.44368,6.116159700000001,,6.1307259,7413.6332975,47.1647967,940.5108492,20.278354,6718.0649394,29.036472599999996,6.8539488,38.21103000000001,37.3672805,248.7784,1558.1518254,2615.513229,193.06857670000002,3241.0912664999996,240.1155225,20.240855500000002,2.8612935,35.4432144,9660.030695,61.0974099,566.3420334,,2989.168039,,5063.5294749,,2958.4270592000003,1550.2783992,7775.410368,4680.1571328,25.0984038,10666.7630973,439.60024439999995,135.10205380000002,71.1794567,2739.4091264,7044.0397760000005,2500.0165008000004,5.4762264,12841.4327796,1166.1921960000002,980.76688,2678.487428,46.14226649999999,889.4336045,123.1355016,,1689.6237512,,172.3084284,6208.3262356000005,4864.894300399999,277.92639199999996,0.5652594,7305.4948613999995,53.5497564,11226.7254528,0.9875572,3.1913335999999997,7237.6477142,727.2749775,322.2352,1971.2149725,516.3892301000001,969.3725076000001,10.174562100000001,586.037445,3.0968635000000004,3.7808791999999998,623.7016811999999,258.0687135,1.092025,6.2689029000000005,1180.040724,108.3006517,25.4545819,645.8374962,560.5681824,1441.8597,586.3198152,3549.2662512,,21.4130889,326.89658990000004,1.5637173000000002,17.69638,2.0144579,7352.8903338,1303.3946268,2.2311429,1.389689,21.6388375,84.1586004,41.2153248,92.7534874,0.1766172,13.387681200000001,174.069355,17.17823,4.5959634,0.0,38.5438482,0.9658872000000001,1047.997314,236.22758400000004,193.1837827,11.6032565,187.4316606,5.762106,22.4553761,0.42705709999999997,42.3446881,518.5534901,31291.101555999998,24.2936595,556.6378422,92.0871924,2799.719511,1125.6784440000001,96.53398320000001,5.40544,29.5890886,685.3061540000001,0.0,0.8889729,1775.8128959,0.4166748,302.40941119999997,1187.6397053,35.4432144,13.4350848,170.2320865,107.0724369,1.1359763999999999,6.9232814000000005,363.404985,522.5628389
Malnutrition,30.2378336,3.606119,642.1116328,30.4564656,18.710442,7.134825500000001,262.402572,310.3422102,12.8261464,9.816359,9.9855532,50.6971089,68.9272038,5.871775499999999,16.8781918,9.936831,39.893184,37.6283424,0.0,1.3763539999999999,8.1405462,14.8569105,7.261133399999999,0.3856167,804.3258431999999,26.847948300000002,36.2451712,3210.7257146999996,90.96461980000001,424.27782149999996,0.0,1.7403393,0.5566792,68.5884921,318.83912549999997,32.0210826,34.9417088,67.4665803,2.6291076,1.0559376,75.013044,77.6504741,411.3894786,14.47488,103.97471490000001,,0.1840368,309.4386072,69.93400890000001,6.7381999,13.1809301,17.4825442,9.678824200000001,166.2082584,10.073817,84.833826,1.8772,12.952218,130.479118,4.4680913,31.252723500000002,3.8113575,0.430003,12.398938500000002,0.686884,2622.0083315,1072.5989738,19.4073594,,50.1678552,,41.1669063,,11.890784000000002,76.9830027,596.4093180000001,46.0127808,83.0843712,89.56140300000001,22.3525548,2.6708808,40.3991511,19.129952000000003,69.9026848,36.1369008,0.2380968,126.4599468,35.458546500000004,27.88336,183.330346,5.1269185,19.1447592,1.2174414000000002,,53.254616799999994,,5.8000032,33.229221599999995,371.05126019999994,8.730672,5.5269808,59.734218000000006,119.84945479999999,1295.3913983999998,55.303203200000006,7.5794173,44.5518326,23.406551,33.5124608,7.835607500000001,7.5865215,32.971854,1.1675726999999998,38.5110321,0.105695,1.2345728,90.39154800000001,21.027821099999997,0.4598,25.075611600000002,49.532573600000006,3.0203369,0.25084290000000004,9.7642818,163.4990532,65.29176,62.819980199999996,26.7532632,,30.590127,32.365999,0.2261981,2.72252,25.0368339,43.8324312,71.58231359999999,0.0,34.742225,32.891033,163.64172299999998,1.3371384,19.250723800000003,1.6337091000000001,30.1222827,52.220806499999995,22.675263600000005,15.319878000000001,77.1305996,2.1413249,6.640474500000001,87.69852,110.73168,419.964745,16.381068,338.58622560000003,2.5929477,30.7284094,4.6976281,3.2572837,50.590584400000004,273.523615,0.896445,160.2442273,83.3169836,214.0961979,225.1356888,52.289240899999996,0.3243264,16.3250144,51.184692000000005,1.7551025999999998,8.0007561,61.0594692,16.2503172,7.1576192,8.2106039,0.686884,1.9592832,4.5264023,126.5401527,0.21544380000000002,36.5944874,14.102283,7.173513100000001
Multiple Sclerosis,302.378336,650.7405650000001,4480.1879834,234.6939408,44.4892732,79.13170099999999,1211.4252073999999,987.7965470999999,66.01693,51.0715975,219.6821704,1320.0025021000001,225.3166578,240.7427955,114.8805958,59.620986,138.518,242.87384640000002,5.0972919,8.3367728,119.32326929999999,136.68357659999998,70.1909562,2.754405,2840.2756338,157.58578350000002,509.69772,10062.4805904,198.140756,2225.8267251,25.562536799999997,12.625991,3.3400752,302.3689863,9267.590581200002,93.1895609,180.168186,330.9075129,18.967133399999998,2.4638544000000002,2353.5342555,445.04152320000003,1136.0388354,575.9796000000001,183.484791,,3.4391877,1353.7939065,128.4834117,152.49610299999998,620.5176324,1266.6897933999999,48.9035328,998.9630376,168.82327800000002,241.37243350000003,39.6188,464.9846262,5041.23865,188.3653227,1031.3398755,41.9249325,0.0,1055.8173015,2.1293404000000002,46920.14909,4127.4694688,197.6022048,,244.5682941,,5287.6604092,,1311.5534751999999,350.40539160000003,12524.595678,897.2492256,231.07840739999997,1952.4385854000002,221.8698032,64.76885940000001,429.0005093,4197.1114688,10953.2129952,361.36900800000006,1.4285807999999998,3851.280198,55.15773899999999,763.7616,811.0037339999999,943.353004,73.38824360000001,74.6987259,,413.9336124,,11.6000064,2400.8112606,1546.0469175,322.307308,10.049056,6009.2623308,831.2962183999999,178764.0129792,261.702658,44.6786704,378.6905771,456.4277445,979.595008,948.1085075,32.369158399999996,385.7706918,63.104524500000004,251.158905,2.219595,59.18233360000001,1608.9695543999999,485.5515054,5.460125,150.9358929,699.283392,51.34572729999999,9.1497934,60.9105198,3417.9087788,3645.4566,2135.8793268,2113.5077928,,298.7635737,498.4363846,5.2615644999999995,25.86394,30.2168685,953.3553786,2063.9567088,3.9810589000000003,101.44729699999999,98.67309899999998,986.5258158,8.4161064,154.00579040000002,8.6983971,900.3215607,445.6175488,54.970336,73.02475179999999,110.4843724,1224.8378428,6.5197386,2306.471076,476.14622399999996,3006.9475742,54.60356,822.2808336,76.0597992,102.8219853,92.6713907,67.51460759999999,4148.4279208,1422.3227980000001,22.8593475,1256.6520983,381.5040828,25230.4134756,1422.4482156,382.11368350000004,0.1621632,111.2141606,381.041596,91.2653352,36.7442132,778.5082323,29.5839108,410.6684016,122.67608179999999,2.1293404000000002,18.3332928,55.891228399999996,2170.6503116999997,0.097929,170.1149144,225.636528,48.007356900000005
Oesophagus Cancer,569.7941769,96.381726,6975.6672836,231.1108272,75.2575556,92.104111,2864.5614109999997,1903.6845333,116.56703639999999,58.765500499999995,166.90138919999998,670.3284398999999,184.77124379999998,170.93390900000003,192.7380612,88.1065682,95.30038400000001,411.6312608,5.8849529,3.2639251999999996,80.5485624,149.5595657,254.9464616,2.4973272000000004,2949.1947584,103.8898869,504.03441200000003,6653.153285099998,317.0252096,2506.5028224,46.0380016,5.2892665,0.0,764.1337641,8821.2158055,171.60016059999998,432.94961059999997,518.3146804,12.0187776,16.425696,1203.3342475,360.4372753,822.7789572,247.27919999999997,382.6968498,,4.957491299999999,1456.9401088999998,88.9083524,128.3804402,161.21291430000002,737.4455008,81.50588800000001,370.1132352,106.29613800000001,176.7371375,23.1192,391.1569836,1886.0163420000001,129.8098104,439.3765245,199.206952,1.8735844999999998,203.15183849999997,14.1498104,158010.50208249997,1669.9958706,179.95915080000003,,566.4786983,,2003.4561065999999,,712.2579615999999,1725.481095,25733.95761,1442.8293407999997,245.7912648,1979.3070063,288.9274676,150.4596184,1365.876061,583.463536,4204.915347200001,711.2399112,6.5873447999999994,2966.0605704000004,300.7410055,323.68944,888.6860839999999,820.30696,173.89822940000002,30.7838754,,617.269422,,0.24166680000000001,1428.8565288,5029.8059716,549.30478,5.903820399999999,4020.1128714000006,566.0974248,40444.998105599996,119.9881998,104.9150921,664.2273223999999,1028.2163475,417.6168192,536.1794275,101.65938809999999,511.063737,26.0757903,460.4579925,2.9066125,54.9384896,885.8371703999999,219.8363115,10.0293875,93.06909689999999,1899.7198816,76.8028526,16.5317416,94.38805739999998,3184.3387027999997,4771.73946,3448.1189132000004,481.55873760000003,,469.048614,2045.5311368,12.0475075,26.0340975,55.2537024,4098.3323172,972.3264264000001,28.6548745,230.68837399999998,111.6564015,1281.0809172000002,21.5515248,428.766121,12.6281298,880.2400389000001,644.0566135,117.4990932,122.55902400000001,191.78419359999998,2327.6201663,12.9187413,977.838498,837.869712,797.9330155,168.58849150000003,1396.6681806,63.383166,216.2807277,111.034846,55.3738229,2769.8344958999996,17505.51136,17.032455,1248.2181916,833.1698359999999,19976.822157900002,1187.0790863999998,808.4721092999999,23.4596096,230.59082839999996,557.344424,204.17693580000002,44.744969299999994,753.0667867999999,47.2925898,1123.7462143999999,194.15663339999995,14.1498104,23.651347199999996,30.5040155,6842.9021037,2.1446451,102.8601808,471.8840849999999,74.4941745
Oral Cancer,787.1286059,461.25540300000006,17789.4109178,2733.9156768000003,100.2048116,95.3472135,3363.1262978000004,1744.7287671000001,225.96652039999998,86.49008199999999,965.7456452,1462.7054753,148.28037120000002,302.722648,259.97859950000003,439.20793019999996,237.696888,1708.0986943999999,18.7013226,65.4358016,614.1827883000001,1142.0011871,600.6570907,12.3764598,3393.2496509999996,1372.7472696,954.8337287999999,16914.235466100003,716.9092808,5456.865519599999,52.778372000000005,26.889948399999998,42.3076192,429.8856195,12838.5887868,195.41070919999999,393.094224,1180.1297061999999,44.6948292,76.67280240000001,6835.5636345,745.2127589,1264.362159,342.57216,277.8483978,,15.746648699999998,12442.0106645,255.8825752,762.1258728999999,465.3882243,4987.293063599999,448.79179580000005,601.4340072,442.55320200000006,496.88383799999997,267.254,1330.1927886,6387.545913,276.5513352,2459.7731790000003,255.8691335,38.577412,320.464872,78.1673992,168222.5345315,2471.0508004000003,1190.906145,,3453.2206996,,4642.7122105,,1866.8530879999998,4096.0266609,28716.0042,3658.0160736000003,221.5583232,11302.649058599998,1185.5132768,206.54811519999998,1487.0735143000002,1924.4731712,6646.1321855999995,3104.4882959999995,16.031851200000002,16175.3768316,2059.222256,1823.32928,3340.34105,1989.2443779999999,1258.7679174,117.1352547,,4185.3287476,,285.40849080000004,3126.3159321999997,22634.126872200002,547.8496680000001,22.3591496,5531.3885868,836.3961952,50376.33216,110.1126278,299.9853584,2778.4142876,936.26204,1412.6791168,1413.7674675,487.56044840000004,2858.6597418,41.7546237,1922.2028196,6.6165069999999995,49.768716000000005,4623.527680200001,1009.3354128,43.4798375,155.7581259,2144.4690688,99.23964099999999,12.7690981,416.60935680000006,5068.4706492,2981.65704,4139.1386954,2488.0534776,,688.2778575,2391.8473261,4.0912352,64.65985,84.3194521,4153.1228562,2657.4933924,39.198118400000006,316.1542475,538.374277,1954.3497204,178.07537280000003,633.5238196,9.139940099999999,1405.706526,3885.2280036,473.4320188,214.9889546,645.1870426,1372.5892609,77.6331837,2951.055198,2373.3490079999997,4241.6439245,172.00121399999998,3228.6615083999995,146.3574924,361.6497414,111.8889602,82.0243259,6222.6418812,10776.830430999998,83.99689649999999,1653.0457132,1429.5440343999999,9156.729694799998,4390.1459316,2546.0838069,22.810956799999996,336.70342199999993,1797.1514080000002,60.2585226,225.7991166,1541.7515973,140.21107020000002,801.6533504,1031.6382311999998,78.1673992,56.399366400000005,311.14095810000003,5197.8801186,19.096155,520.2351451999999,896.0373659999999,537.4616738
Other Injuries,29.2929013,5.573093,423.2099398,60.9129312,24.115680799999996,142.0478895,74.34739540000001,4182.0505155,56.58594,47.75526,601.9862072,37.553414000000004,144.80505,9.133873000000001,78.4019232,261.00742759999997,125.220272,45.610112,5.569888499999999,3.4212228,14.1388434,65.3704062,47.6007634,1.469016,2748.1132976,47.859386099999995,446.2686704,8870.8710468,299.9130534,2969.9447505000003,58.6285048,5.2210179000000005,1.3519352000000002,274.3539684,4123.652689799999,103.04220169999999,52.412563199999994,290.2133851,25.164315599999995,3.0504864,112.519566,623.5217174,751.0688646,10.85616,299.6918253,,0.6786357,6627.143504199999,133.9046527,11.3485472,22.3061894,31.786444000000003,217.0094268,726.5185728,259.835004,368.6231725,4.0508,42.74231940000001,385.506485,17.6372025,66.182238,16.0077015,1.474296,16.2139965,2.4727824,3864.012278,1615.6870618,68.8079106,,81.52276470000001,,141.7971217,,29.72696,148.65683280000002,728.9447220000001,124.8918336,243.1948782,223.9035075,33.9427684,12.018963600000001,146.2064516,51.6508704,188.19953599999997,55.84793760000001,1.0317528,344.890764,48.591341500000006,49.70512,127.39905399999998,968.9875964999999,28.717138799999997,2.6957631,,75.0405964,,10.1500056,60.9202396,1030.697945,21.099124,1.256132,179.202654,581.3973552,3454.3770624,125.91354299999999,8.7761674,66.8277489,55.1725845,36.090342400000004,32.4618025,16.184579199999998,52.754966399999994,3.0023298000000005,70.3244934,0.443919,2.7777888,2535.4829214,932.8706087999999,14.426224999999997,116.69803859999999,75.7557008,245.0787656,0.5733552,20.4584952,77.856692,157.78841999999997,125.63996039999999,78.77349720000001,,216.1702308,323.65999,0.4032227,12.25134,11.223408300000001,7352.8903338,50.70413880000001,28.786118199999997,45.859737,266.590478,1594.3379298000002,43.181704800000006,35.001316,8.6100885,43.5099639,73.1091291,16.491100799999998,17.362528400000002,199.0803314,70.6637217,29.821767300000005,70.158816,77.512176,134.3887184,15.6985235,2980.7680218,10.948001399999999,22.4553761,8.541142,16.878651899999998,3857.5320604999997,902.6279295,4.840803,615.6751891,70.1616704,345.8477043,173.9684868,56.3114902,4.05408,17.3453278,2257.8136360000003,135.72793439999998,32.595673000000005,3012.2671471999997,12.0835692,33.103988799999996,13.040370900000001,2.4727824,7.977081599999999,7.2816037,321.2173107,2.6147043,37.583527600000004,37.967684999999996,21.520539300000003
Other Neoplasms,266.4709086,59.337049,5151.4865086,206.029032,57.3786888,97.293075,1609.4024416,1578.2036787,99.025395,40.1940105,106.27481619999999,630.8973552,173.1868398,196.3782695,108.34710220000001,80.8195588,149.045368,193.84297599999996,3.6907544,9.9883976,38.3462571,134.7026552,87.1336008,2.6625914999999996,2270.5448281999998,129.5705331,198.21578,8308.1665401,237.76890720000003,1768.9121481,33.4474984,8.974690899999999,1.1133584,336.1802148,3889.8373311,143.2738183,196.00114779999998,316.98583759999997,19.968698200000002,14.548473600000001,268.796741,301.330198,1003.9412964,114.5928,316.29283019999997,,3.4851969,2810.7340154000003,168.05847100000003,140.0836295,238.2706595,670.6939684,68.770593,500.3382624,104.2119,264.600743,31.8136,194.28327,1316.6529180000002,34.0985915,202.223505,45.4821995,5.405752,100.1452725,31.1158452,25944.082437999998,2009.4259256,356.3896908,,372.0782594,,1427.1194184,,260.4081696,557.463123,5389.773096,529.1469792,210.3073146,1450.8947286000002,170.54171440000002,47.1855608,604.0634974000001,350.07812160000003,1898.1267487999999,505.91661120000003,16.746141599999998,4736.4998256,193.05208649999997,153.96464,1298.848892,774.1646934999999,153.1580736,5.5654464,,982.7897463999999,,5.3166696,260.2955692,4081.5638621999997,154.241872,11.619221000000001,704.8637723999999,568.6474132,20294.4652416,176.2789602,110.4999259,439.4430761,346.08257549999996,430.5062272,392.8997475,97.61324330000001,712.1920464,4.670290799999999,462.13238519999993,2.2830120000000003,18.904396000000002,1098.2573082000001,388.05888029999994,8.62125,118.6269318,745.9022848000001,62.56412149999999,1.7320105,84.6237756,794.1382584,1109.95992,1423.9195512000001,396.8400708,,178.4424075,896.5381723,4.523961999999999,53.429455,25.6123933,2608.0296564,348.96377879999994,12.249412,217.48632849999998,252.741622,981.850338,19.5064896,498.76875300000006,16.9994055,401.63043600000003,396.8781294,114.06344719999998,55.66222340000001,256.4071284,229.1217643,28.855880100000004,1490.87484,815.7233759999999,1075.1097472,234.795308,1384.5758154,51.2827434,178.46114690000002,75.5891067,89.7233601,2162.7474831,9737.440693999999,33.4373985,2184.3818353,727.9273304,2684.4369428999994,2773.2623483999996,671.7156331,17.0811904,233.6517686,571.5623939999999,129.2925582,69.0435619,1063.4524219,61.042858200000005,271.9895296,131.8526391,31.1158452,61.8573696,41.328021,846.8456373,2.9182842,149.3450702,97.63119,98.22194859999999
Ovary Cancer,683.1860529,139.982983,11893.658653,464.0132112,180.4518184,161.5065045,3288.7789024,2743.8792975,189.3742792,116.33711949999999,326.6702404,1120.9694078999999,488.86184879999996,307.942004,255.6229371,257.0326952,505.31366399999996,434.4363168,9.4856889,10.4602904,19.280241,536.8296994,292.0589212,6.1331418,7331.094925,374.7039741,502.9017504000001,24030.7924626,846.601412,5365.4826042,39.8063384,24.7401175,14.1953196,1004.676504,10606.7149083,325.1371464,485.90813800000006,1104.0959411,46.82315440000001,28.6276416,190.65815349999997,818.2273838,2479.6595178000002,187.57032,716.4644219999999,,5.8891776,4899.444614,390.32935200000003,37.237420500000006,312.2866516,268.5954518,240.95178140000002,1360.5088368000002,384.889284,791.7823759999999,7.1136,499.9556148,2953.5727620000007,31.2766391,125.01089400000001,34.8103985,1.9964425,192.660429,8.9981804,40986.1302345,4208.932682,619.2711954,,420.1557873,,1317.3410016,,203.3324064,804.3396489,1745.049486,430.5481632,664.6749696,2615.1929676,86.92660200000002,45.62754699999999,1487.0735143000002,86.084784,1930.3895263999998,328.51728,5.3174952,954.1977803999999,39.398385,367.33296,783.038088,3763.1581789999996,134.01331439999998,0.0,,355.8376668,,13.0500072,163.37700619999998,5442.0851496000005,100.40272799999998,37.118700600000004,424.11294780000003,1688.0923208000002,82329.3199872,323.9187616,138.4240949,773.5818206,203.971373,1250.2725759999998,247.3813225,78.8998236,1589.2433628,37.36232639999999,395.1566772,4.5554545,27.5464056,3597.5836104,1108.739658,21.3807,298.0139994,635.1824144000001,132.8948236,3.3684618,77.64928859999999,599.4965284,914.08464,1605.3994939999998,543.9830184,,662.786085,1161.9393641,6.9039594,69.764575,137.2709169,3079.2282918,700.910154,19.686555,494.0344395,737.451582,2982.9548363999997,21.236904000000003,649.2744118,41.7699678,923.7500027999998,866.8653879000001,334.6319204,169.5399832,774.4329122,171.305992,65.92180139999999,526.19112,771.4307039999999,2990.1489844,287.3512345,4474.175124,96.22717019999999,333.2850558,196.44626599999998,107.19424540000001,11218.462090699999,6646.623844500001,27.3415725,6544.7115992,1192.7483968000001,1893.9279044999998,4205.9440044,1158.4077983999998,7.6757248,428.53162800000007,1120.3760359999999,355.7007936,259.2837625,1903.0201234,167.08659479999997,197.72923039999998,94.1804565,8.9981804,86.768256,29.9136152,895.5149268000001,4.3676334,518.2570648000001,500.088651,108.15450519999999
Pancreas Cancer,63902.9366521,34816.751116,1061629.4307114,131306.7809856,8025.9480428,39342.725048,324653.2088308,190330.60671899997,12075.062356399998,6361.796552999999,40885.8475774,133340.9070898,22436.673667200004,43590.756473,16521.0274832,42528.3117692,20689.602552,129539.5595968,844.6201426,2741.5791947999996,45975.0200139,79940.083097,29424.1295183,1182.9802221,310151.3964956,91393.9179195,59542.88765040001,1591526.9465382001,33463.271769,221016.10824600002,8557.090988,1187.2526456,2532.3734436,58197.818564400004,1220112.3095217,20367.0506404,27823.4275604,51103.257332,2166.4472601999996,4882.1274936,460020.6178735,44020.865040900004,130425.5615778,49700.1036,56297.502564300004,,1593.3446052000002,737276.1614799,18360.6590188,44294.79829,93170.9252884,247694.27554779997,19578.7331212,62862.7049064,18883.543653,34954.566091500004,10068.0164,117450.712824,623381.778852,30688.2620246,226628.2052625,28909.1466375,3726.2524255000003,96001.1657475,8548.6835104,11171687.498328999,257260.82728559998,83229.3429396,,241637.6552254,,457588.45992729993,,137789.2159136,312497.899236,2264080.217298,378343.37675520004,26569.68954,1058902.3799496,91683.55681040001,23231.5437718,121612.98742559999,205459.5104704,560538.875152,209176.80769440002,1773.7021115999999,1012070.4505992,162333.16571549998,131804.64272,322549.546376,160026.5071405,96250.27687799999,8036.3306814,,269233.5565612,,26288.0311704,302491.14242840005,2188501.5605774,67683.807124,4104.6625364,567893.210526,81609.8287536,8004223.4507136,18111.799048,30651.1635612,224444.03230559998,149241.8410725,193539.6168832,121760.86306,53414.6748091,137040.9167802,3873.2834355,151252.9157691,803.91617,5531.7349128,258406.837845,75616.0446756,1701.6335875,17156.058344099998,245900.09111600003,18653.6006944,1932.0517403000001,39429.09984,495631.80843740003,485395.26678,348022.690308,206294.4125352,,38111.2195584,218004.4228644,711.638892,11948.799965,18810.1445311,1084239.0181632,291593.537046,3209.4334398,46242.5963195,29055.7654415,147908.74020300002,8788.6960824,137135.15608800002,1576.9708245,249971.4364461,238770.93425350002,40407.31973519999,40118.1645186,40830.2294342,122605.8397993,3876.1053336,372104.82036,276910.403232,443491.1700149,40360.22137400001,196174.44063959998,20553.7202073,63580.6246343,16601.4177054,17191.6472519,358219.2804903,2298418.936845,9494.3386395,409170.98355049995,232756.95644759998,1037460.7682085001,833165.7836064,299134.68044100003,2456.2859904,51575.8220566,177258.27558400002,18568.985507999998,17888.2090181,221248.98664619998,16070.522023800002,100478.65832959999,91935.5807984,8548.6835104,7699.8430272000005,26840.384838399998,680532.9412205999,581.6786742,61327.4156814,74771.389257,63719.5578238
Peptic Ulcer Disease,238.1229396,96.381726,4538.5617682,297.3984288,2.078938,15.566892,865.9284876,174.09441060000003,18.107500799999997,6.2347145,14.265076,360.51277439999996,4.633761600000001,72.4185645,31.306323499999998,19.873662,14.405871999999999,151.6536224,0.0787661,0.6291904,112.6822974,60.4181027,182.73852390000002,0.2387151,175.9462782,70.03812599999999,12.4592776,1522.6121946,13.509597,156.6564264,9.4110832,2.1839552,1.5109864000000002,38.641404,297.58318380000003,9.4421141,22.930496400000003,26.7724525,1.251956,1.7598960000000001,1584.6505545000002,28.9740575,94.355385,37.39344,12.232319400000002,,1.0697139,541.5175626,12.468854300000002,155.3332398,90.2386753,952.0039978,5.6035298,11.9944104,11.810682000000002,12.119118,30.2328,299.1962358,960.8007780000002,44.680913,639.761634,44.211747,2.4264455000000003,46.7344605,18.202426,3726.0118395000004,169.7150275,59.9863836,,771.3307737,,1065.7654631,,451.849792,743.2841639999999,2982.04659,887.389344,10.3855464,2310.6841974,200.3451208,41.6212258,253.93752120000002,480.1617952,1795.9612863999998,533.84058,0.9325458,4931.9379252,351.958906,320.05248,668.06821,76.9037775,229.73711039999998,24.9575487,,718.9373268,,59.9333664,703.3518572,5813.1364098,40.74313600000001,2.8891036,1397.7807012,30.599860800000002,22309.518528,12.344465,21.541501800000002,583.2239904,83.594825,332.5467264,264.17191,89.01518560000001,125.2930452,3.0023298000000005,371.71517940000007,1.1943534999999998,2.0061808,180.78309600000003,59.2602231,1.26445,8.680019399999999,506.98045920000004,3.8832902999999996,2.9265005000000004,69.74487,615.0678668,783.50112,125.63996039999999,573.7088664,,15.2950635,216.8521933,0.5015697,3.743465,7.7700519,262.9945872,575.6411052,0.0,23.624713000000003,3.4622140000000003,112.21146719999999,0.5505864,115.50434280000002,0.3532344,284.4882255,257.6226454,59.0931112,46.470296600000005,14.5922756,83.5116711,3.2598693,697.2032340000001,273.138144,823.1309001999999,38.905036499999994,102.7851042,7.7788431000000005,79.1847473,17.082284,2.3689336,177.06704540000004,820.570845,2.330757,362.6579881,285.031786,559.9439022,204.668808,108.60073110000002,0.270272,49.9953566,68.246256,1.1700684,17.186809399999998,61.0594692,8.5418334,134.20536,218.78844510000002,18.202426,1.399488,52.3488266,768.9747741,0.6463314,27.693125600000002,45.561222,110.36174
